attr_name	Control1	Control2	Control3	Control4	Control5	Control6	Control7	Control8	Control9	Control10	Control11	Control12	Control13	Control14	Control15	Control16	Control17	Control18
S100P	4.16023192294119	186.241193970369	12.1845257585782	1.31989394257591	1.31988056663391	19.58666589701	3.70065113539059	5.34739595699734	10.4887559714411	6.29231381493742	239.19289795219	12.0155695461588	15.171188491155	38.3002411150705	20.4626493536412	6.68867291699828	12.0597828620934	125.186758988005
NKX3-2	4.16023192294119	5.64367254455662	4.35161634234935	2.63978788515182	11.8789250997052	13.0577772646734	4.93420151385412	1.78246531899911	10.4887559714411	3.14615690746871	6.23488596557841	6.5539470251775	2.5285314151925	12.4698459444416	6.82088311788039	7.24606232674814	2.83759596755138	1.5746762136856
BST1	33.2818553835295	138.834344596093	26.1096980540961	17.1586212534868	26.3976113326782	19.58666589701	19.7368060554165	17.8246531899911	8.3910047771529	46.4058143851634	189.880618042615	24.0311390923175	45.5135654734651	14.2512525079332	14.3996421377475	21.1807975704946	19.8631717728597	136.996830590647
FGFBP2	14.5608117302942	3.38620352673397	9.57355595316856	35.6371364495495	32.9970141658478	19.58666589701	17.2697052984894	37.4317716989814	4.19550238857645	4.71923536120306	2.26723126021033	7.64627152937376	9.27128185570584	86.3982183293451	62.903699864897	10.5903987852473	18.444373789084	19.68345267107
LGI2	45.7625511523531	21.4459556693152	64.4039218667703	114.830773004104	46.1958198321869	91.4044408527135	76.4801234647389	69.5161474409655	67.1280382172232	97.5308641315299	40.2433548687334	51.3392516972238	16.8568761012834	70.3655592579202	45.4725541192026	81.3788538234791	61.0083133023547	30.7061861668692
UCHL1	81.1245224973533	16.9310176336699	23.4987282486865	130.669500315015	52.7952226653564	58.7599976910301	212.170665095727	62.386286164969	98.5943061315466	440.461967045619	43.0773939439963	39.323682151065	40.45650264308	461.384299944337	43.9568023152292	32.8859751752415	43.2733385051585	85.0325155390225
ATP8A1	420.18342421706	812.688846416154	209.747907701238	89.7527880951617	250.777307660443	319.915542984497	365.130912025205	315.496361462843	442.625501994816	269.782954815442	949.969898028129	477.345808333762	741.702548456468	214.659490900744	338.012652286073	317.154574147668	604.407941088444	551.924012896803
CORIN	43.6824351908825	13.5448141069359	32.2019609333852	31.6774546218218	27.7174918993121	91.4044408527135	35.7729609754424	13.3684898924934	50.3460286629174	69.2154519643116	13.0365797462094	15.2925430587475	24.4424703468609	16.0326590714249	5.30513131390697	5.57389409749857	17.7349747971961	20.4707907779128
PF4	0	145.606751649561	4.35161634234935	3.95968182772772	3.95964169990173	65.2888863233668	4.93420151385412	19.6071185089903	2.09775119428823	0	57.2475893203109	2.1846490083925	19.3854075164759	8.01632953571243	16.6732698437076	4.45911527799885	5.67519193510276	17.3214383505416
PPBP	47.8426671138237	2061.06921327208	33.072284201855	151.787803396229	131.988056663391	195.8666589701	138.157642387915	775.372413764615	92.301052548682	47.1923536120306	796.364980148879	161.664026621045	327.866240169961	208.424567928523	851.852513833062	131.543900700966	199.341116720484	235.414093945997
CXCL9	89.4449863432356	77.8826811148814	113.142024901083	139.908757913046	217.780293494595	124.048884014397	33.3058602185153	114.969013075443	62.9325358286468	77.8673834598505	58.381204950416	34.95438413428	41.2993464481442	107.775097091245	128.838903337741	69.6736762187321	136.914005434354	48.8149626242536
CXCL10	12.4806957688236	15.8022831247585	19.1471119063371	47.5161819327327	95.0314007976416	26.1155545293467	14.8026045415624	30.3019104229849	18.879760748594	29.1019513940855	24.9395438623136	16.3848675629438	19.3854075164759	77.4911855118868	26.5256565695349	31.7711963557418	48.2391314483734	16.5341002436988
CCDC158	274.575306914119	14.6735486158472	38.2942238126742	34.3172425069736	48.8355809654547	52.2311090586934	54.2762166523953	62.386286164969	241.241387343146	36.1808044358901	31.1744298278921	356.097788367978	368.322742813041	48.0979772142746	136.417662357608	351.71271755216	146.845591320784	85.8198536458653
CXCL13	12.4806957688236	1.12873450891132	5.22193961081922	2.63978788515182	7.91928339980346	45.7022204263567	12.3355037846353	3.56493063799823	12.5865071657294	11.0115491761405	6.23488596557841	3.27697351258875	4.21421902532084	6.23492297222078	2.27362770596013	1.67216822924957	1.41879798377569	0.787338106842801
ANXA3	14.5608117302942	719.003882176514	19.1471119063371	19.7984091386386	23.7578501994104	71.8177749557035	44.4078136246871	37.4317716989814	20.9775119428823	22.8096375791481	685.270648398573	46.9699536804388	139.912071640652	52.5514936230037	59.1143203549634	18.3938505217453	87.2560760022049	423.587901481427
PRKG2	16.6409276917648	14.6735486158472	8.70323268469869	15.8387273109109	25.0777307660443	39.1733317940201	13.5690541630988	3.56493063799823	4.19550238857645	11.7980884030077	12.4697719311568	6.5539470251775	13.4855008810267	18.7047689166623	3.78937950993355	15.606903472996	19.1537727809718	14.9594240300132
PLAC8	20.801159614706	269.767547629807	9.57355595316856	22.4381970237904	62.0343866317938	45.7022204263567	22.2039068123435	26.7369797849867	14.6842583600176	19.6634806716794	307.2098357585	21.846490083925	59.8419101595559	28.5025050158664	32.5886637854285	39.5746480922398	37.5981465700558	130.698125735905
MEPE	603.233628826473	858.966961281518	1436.90371624375	205.903455041842	176.863995928944	574.542199645628	1776.31254498748	24465.2277359223	1625.75717557338	857.327757285223	1226.00530395874	7521.74653589538	11123.8525392369	539.76618873797	3467.2822515892	33545.9242363854	14993.8570925415	1155.81234084523
ABCG2	62.4034788441179	138.834344596093	148.825278908348	71.274272899099	95.0314007976416	117.51999538206	80.1807746001295	286.085683699358	92.301052548682	92.0250895434597	146.803224098619	200.98770877211	366.637055202913	105.993690527753	356.201673933754	301.547670674672	198.631717728597	146.444887872761
SNCA	70.7239426900003	1475.2560031471	90.5136199208664	194.024409558658	171.584473662408	143.635549911407	168.996401849504	179.137764559411	165.72234434877	131.352050886819	1761.63868918343	112.509423932214	322.809177339576	201.298941674557	478.977570055601	84.1658008722283	156.777177207214	558.222717751546
ADH1B	39.5222032679413	112.873450891132	6.96258614775895	109.5511972338	88.431997964472	45.7022204263567	54.2762166523953	2417.9142052223	96.4965549372584	117.194344803209	267.533288704819	54.6162252098125	16.0140322962192	188.829095730115	1456.63748361846	152.167308861711	39.0169445538315	397.605743955614
ADH1C	0	7.90114156237927	7.83290941622882	3.95968182772772	7.91928339980346	6.52888863233668	6.16775189231765	39.2142370179805	4.19550238857645	1.57307845373435	4.53446252042066	9.83092053776626	13.4855008810267	29.3932082976122	24.2520288635747	13.3773458339966	6.3845909269906	7.08604296158521
ANK2	544.990381905296	142.220548122827	137.511076418239	162.346954936837	261.336352193514	359.088874778517	373.76576467445	634.557653563685	419.550238857645	167.532855322709	223.322279130718	613.886371358293	582.40506929934	614.585264404619	712.403347867508	625.948307149089	506.510880207921	387.370348566658
GYPE	16.6409276917648	426.661644368481	20.8877584432769	10.5591515406073	25.0777307660443	71.8177749557035	16.0361549200259	15.1509552114925	20.9775119428823	12.5846276298748	322.51364676492	14.2002185545513	97.7698813874434	29.3932082976122	41.6831746092691	12.2625670144968	28.3759596755138	95.2679109279789
GYPB	0	529.376484679411	13.054849027048	10.5591515406073	3.95964169990173	19.58666589701	3.70065113539059	6.2386286164969	12.5865071657294	6.29231381493742	335.550226511129	10.9232450419625	43.8278778633367	14.2512525079332	18.9468975496678	1.67216822924957	16.3161768134204	72.4351058295377
GYPA	72.8040586514709	3275.58754486066	73.107154551469	76.5538486694026	80.5127145646685	189.337770337764	90.0491776278377	58.8213555269708	83.910047771529	50.3385105194993	3129.34594690531	120.155695461588	613.590290086714	174.577843222182	215.994632066212	21.7381869802444	148.973788296447	799.148178445443
HHIP	18.7210436532354	13.5448141069359	19.1471119063371	13.1989394257591	6.59940283316955	26.1155545293467	6.16775189231765	2.67369797849867	6.29325358286468	9.43847072240612	14.1701953763146	10.9232450419625	9.27128185570584	24.9396918888831	9.09451082384052	7.24606232674814	9.22218689454198	3.936690534214
TMEM154	37.4420873064707	564.367254455662	48.7381030343127	95.0323638654654	73.913311731499	78.3466635880401	99.917580655546	210.330907641895	100.692057325835	79.4404619135849	431.340747255016	75.3703907895413	104.512631827957	105.993690527753	113.681385298007	39.5746480922398	128.4012175317	271.631646860766
FHDC1	116.486493842353	682.884377891352	58.3116589874812	38.2769243347013	81.8325951313025	104.462218117387	41.94071286776	131.011200946435	58.7370334400703	33.0346475284214	334.983418696077	179.141218688185	269.710017620534	89.9610314563284	85.6399769244983	135.445626569215	190.118929825942	122.824744667477
KIAA0922	303.696930374707	1134.37818145588	202.78532155348	153.107697338805	217.780293494595	150.164438543744	187.499657526457	278.064589763862	302.076171977505	217.084826615341	1263.41461975221	316.774106216913	423.950433947276	179.031359630911	291.782222264883	129.871732471717	352.571298968259	473.190202212523
NPY1R	72.8040586514709	20.3172211604038	13.054849027048	15.8387273109109	25.0777307660443	32.6444431616834	32.0723098400518	157.748180731422	37.7595214971881	28.3154121672184	22.6723126021033	137.632887528728	93.5556623621226	22.2675820436456	119.7443925139	117.05177604747	53.9143233834762	51.176976944782
NPY5R	4.16023192294119	5.64367254455662	7.83290941622882	15.8387273109109	3.95964169990173	6.52888863233668	8.63485264924471	43.6704003154783	0	5.50577458807024	4.53446252042066	28.4004371091025	21.0710951266042	6.23492297222078	37.8937950993355	24.5251340289937	19.8631717728597	11.810071602642
HMGB2	297.456582490295	5753.15979192102	751.959303957967	582.073228675975	501.554615320886	554.955533748618	511.923407062365	524.04480378574	488.776028269157	413.719633332135	7130.44231336149	651.025404500965	1347.7072442976	1084.87659716642	922.334972717826	470.994051238629	832.83441647633	2438.38611689215
GPM6A	10.400579807353	18.0597521425812	18.2767886378673	14.518833368335	97.6711619309094	32.6444431616834	34.5394105969788	179.137764559411	37.7595214971881	72.3616088717803	36.8425079784179	68.8164437643638	109.569694658342	20.486175480154	155.364559907276	104.789209032973	112.794439710167	52.7516531584677
KLKB1	18.7210436532354	10.1586105802019	20.017435174807	7.91936365545545	10.5590445330713	26.1155545293467	19.7368060554165	7.12986127599646	8.3910047771529	19.6634806716794	2.83403907526291	29.4927616132988	15.171188491155	11.5791426626957	15.9153939417209	5.57389409749857	22.700767740411	6.29870485474241
TRIP13	24.9613915376472	53.0505219188323	40.034870349614	30.3575606792459	22.4379696327765	13.0577772646734	29.6052090831247	11.5860245734942	12.5865071657294	29.1019513940855	52.1463189848376	18.5695165713363	13.4855008810267	40.972350960308	12.8838903337741	11.705177604747	22.700767740411	52.7516531584677
MRPL36	16.6409276917648	11.2873450891132	30.4613143964454	59.3952274159158	30.3572530325799	26.1155545293467	32.0723098400518	8.02109393549601	10.4887559714411	26.742333713484	31.7412376429446	20.7541655797288	14.3283446860908	39.1909443968163	31.0729119814551	20.6234081607447	17.7349747971961	41.7289196626684
ADAMTS16	8.32046384588238	10.1586105802019	6.96258614775895	11.8790454831832	19.7982084995087	58.7599976910301	13.5690541630988	11.5860245734942	10.4887559714411	10.2250099492733	7.36850159568358	9.83092053776626	7.58559424557751	8.90703281745825	6.06300721589368	6.13128350724842	7.80338891076629	7.87338106842801
BASP1	166.409276917648	713.360209631957	374.239005442044	803.815411028728	302.252649759166	378.675540675527	650.08104945028	189.832556473406	356.617703028998	655.187175980358	786.729247292985	364.836384401548	200.596825605272	401.707180067367	205.384369438398	169.446380563956	243.323854217531	748.758539607504
ADAMTS12	95.6853342276474	25.9608937049605	55.7006891820716	157.067379166533	44.875939265553	84.8755522203768	57.9768677877859	35.6493063799823	67.1280382172232	169.105933776443	29.4740063827343	62.2624967391863	28.6566893721817	19.5954721984082	23.494152961588	64.0997821212335	21.2819697566353	74.7971201500661
C1QTNF3	54.0830149982355	45.149380356453	41.7755168865537	196.66419744381	50.1554615320886	137.10666127907	143.09184390177	52.5827269104739	109.083062102988	164.38669841524	124.130911496516	58.9855232265975	42.9850340582725	53.4421969047495	22.7362770596013	12.2625670144968	37.5981465700558	25.9821575258124
C7	27.0415074991178	304.758317406058	19.1471119063371	42.236606162429	174.224234795676	84.8755522203768	280.015935911221	183.593927856909	20.9775119428823	160.454002280904	145.102800653461	33.8620596300838	115.469601293791	53.4421969047495	381.211578699315	298.203334216173	610.792532015434	145.657549765918
PLCXD3	27.0415074991178	32.7333007584284	26.9800213225659	38.2769243347013	56.7548643652582	156.69332717608	66.6117204370306	157.748180731422	37.7595214971881	90.4520110897253	18.1378500816827	38.2313576468688	167.725917207769	28.5025050158664	133.386158749661	120.396112505969	236.93926329054	14.9594240300132
