attr_name	Primary1	Primary2	Primary3	Primary4	Primary5	Primary6	Primary7	Primary8	Primary9	Primary10	Primary11	Primary12	Primary13	Primary14	Primary15	Primary16	Primary17	Primary18	Primary19	Primary20	Primary21	Primary22	Primary23
10568	0	0	0	0	3.07111294431801	0	1.49445690036804	11.9108271126529	1.98850759681434	6.62238977275051	10.7967844246023	37.5803798851276	3.57955956120566	4.19434879708203	3.44765637639474	11.4445248019732	4.11319238271879	7.29680589954373	13.932496261715	1.24513222813901	0	0	2.33096617311607
886	0	13.0258296582784	1.19930648597492	0	15.9697873104536	554.633281943554	0	327.089636862854	10.6053738496765	274.356147728235	3061.96806281723	18.7901899425638	26.2501034488415	206.921207322713	6.89531275278947	42.5082349787577	0	14.5936117990875	16.132364092512	4.98052891255605	0	35.3086866111257	0
84525	48.584411069435	3.00596069037194	0.59965324298746	255.182151760441	6.75644847749962	0	5.97782760147215	61.3865705036728	27.8391063554008	18.92111363643	3.2390353273807	55.1961829562812	4.77274608160755	25.1660927824922	9.19375033705263	32.698642291352	16.4527695308751	20.2689052765104	33.7313067388888	16.8092850798767	4.72080628276612	8.66062124423838	22.1441786446027
8999	0	13.0258296582784	0.59965324298746	0	16.5840098993173	12.750190389507	0	20.1567843444896	14.5823890433052	61.4936193183976	6.47807065476141	2.34877374282048	10.142085423416	20.9717439854101	9.19375033705263	48.2304973797443	9.25468286111727	0	13.1992069847826	97.1203137948429	12.8136170532223	10.6592261467549	32.633526423625
419	27.4065908596813	0	3.59791945792476	0	1.2284451777272	0	16.4390259040484	4.58108735102036	3.3141793280239	6.62238977275051	63.7010281051539	8.22070809987167	5.36933934180849	26.5642090481862	2.29843758426316	0.817466057283801	25.7074523919924	0	0	0.622566114069506	3.37200448769009	0	13.9857970386964
306	102.151838658812	108.21458485339	5.9965324298746	79.7025618359384	27.6400164988621	665.134931985948	0	128.27044582857	43.7471671299155	38.7882829546816	104.728808918643	82.2070809987167	135.426670065614	16.7773951883281	17.2382818819737	34.3335744059196	35.9904333487894	12.9720993769666	27.8649925234299	47.9375907833519	17.5344233359884	11.3254277809271	5.82741543279018
56955	492.072881344277	339.67355801203	334.606509587003	873.379333059359	38.0818005095433	393.130870343132	6456.05380958992	650.514403844891	0	247.866588637233	6.47807065476141	1.17438687141024	2318.36140914087	232.087300105206	222.948445673526	57.2226240098661	8.22638476543757	34.0517608645374	65.2627456469806	1233.30347197169	193.553057593411	501.649830531654	121.210241002036
54848	0	0	0	0	0	0	0	0	0	1.892111363643	1.07967844246023	0	0	0	0	5.72226240098661	0	0	0.733289276932366	5.60309502662555	0	3.9972098050331	0
57575	0	12.0238427614878	36.5788478222351	0	9.21333883295403	70.1260471422884	283.946811069927	307.849069988568	1.98850759681434	135.285962500475	152.234660386893	281.852849138457	161.676773514456	127.228580178155	350.511731600132	17.9842532602436	10.282980956797	45.4023478193832	2.1998678307971	5.60309502662555	28.9992385941347	39.3058964161588	36.1299756832991
2266	0	0	0	0	0	0	0	0.916217470204072	0	0	0	0	2.98296630100472	0	0	2.4523981718514	0	0.810756211060415	0	0.622566114069506	1.34880179507603	0.666201634172183	0
3248	34.8811156395943	425.844431136025	69.5597761865454	32.8187019324452	530.074094189288	155.127316405668	5.97782760147215	31.1513939869384	180.2913554445	141.908352273225	29.1513179464263	42.2779273707686	35.7955956120566	1465.22584644732	22.9843758426316	591.845425473472	59.6412895494224	111.884357126337	85.0615561241544	102.100842707399	93.0673238602464	81.2765993690063	124.70669026171
